StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q2_First Click,Q2_Last Click,Q2_Page Submit,Q2_Click Count,Q4,Q5,Q6,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_13,Q7_14,Q7_15,Q7_16,Q7_17,Q7_18,Q8_First Click,Q8_Last Click,Q8_Page Submit,Q8_Click Count,Q11,Q16,Q21,Q26,Q31,Q36,Q41_First Click,Q41_Last Click,Q41_Page Submit,Q41_Click Count,Q44,Q49,Q54,Q59,Q64,Q69,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Q77_First Click,Q77_Last Click,Q77_Page Submit,Q77_Click Count,Q79_First Click,Q79_Last Click,Q79_Page Submit,Q79_Click Count,Q80,Q81_1,Q81_2,Q81_3,Q81_4,Q81_5,Q81_6,Q81_7,Q81_8,Q81_9,Q81_10,Q81_11,Q81_12,Q81_13,Q81_14,Q81_15,Q81_16,Q81_17,Q81_18,Q86,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q92,Q93_First Click,Q93_Last Click,Q93_Page Submit,Q93_Click Count,PROLIFIC_PID,Condition,exposure
2020-08-19 11:43:28,2020-08-19 11:57:29,0,100,840,1,2020-08-19 11:57:29,R_USZNXx3eikLXbln,anonymous,EN-GB,12.563,210.352,212.954,21,52,male,1,5,7,7,2,3,2,2,6,4,7,4,6,5,4,5,6,7,3,,,,,,,,,,,0,0,7.676,0,1,1,1,2,2,1,31.179,43.318,46.364,2,,,,,,,,,"Animals should not be used for humans entertainment.
yes I would have concerns",6,7,6,2,3,2,2,6,6,7,4,6,5,6,6,6,7,2,,,,,,,0,0,8.852,0,,control,cam
2020-08-19 11:53:56,2020-08-19 11:58:42,0,100,286,1,2020-08-19 11:58:43,R_2f24q2RNLZz4I5x,anonymous,EN-GB,1.318,42.037,88.296,41,20,Male,2,4,7,4,5,4,6,1,5,6,6,5,6,4,5,3,5,4,4,,,,,,,,,,,2.39,2.39,5.801,1,1,2,1,1,2,1,1.961,11.696,16.445,7,,,,,,,,,"A post by PETA talking about the danger tigers are faces in circuses. And a food post of Reece chocolate with Oreos I believe ",4,7,5,5,5,4,1,5,5,5,5,4,4,6,4,5,5,4,,,,,,,3.133,3.133,4.253,1,,control,cam
2020-08-19 11:52:30,2020-08-19 11:58:59,0,100,389,1,2020-08-19 11:58:59,R_2cjAPViI9MxiHgx,anonymous,EN-GB,1.901,96.289,97.354,29,24,Male,2,5,5,5,2,5,4,3,6,4,5,2,5,5,4,4,4,6,2,4.605,17.347,18.746,5,1,2,1,2,2,1,,,,,,,,,,,,,,,1.672,40.056,41.274,11,,,,,"Yes, especially ones that I personally don't agree with, like the climate change one.",5,5,5,2,5,4,3,6,4,4,3,5,5,4,3,5,6,2,,4.964,17.457,18.669,4,,,,,,,intervention,climate
2020-08-19 11:50:48,2020-08-19 11:59:43,0,100,534,1,2020-08-19 11:59:43,R_1ilFMiVkhI1Q59I,anonymous,EN-GB,1.811,103.294,104.689,28,35,Female,7,7,6,5,2,2,5,1,7,2,6,2,5,7,6,6,1,7,1,,,,,,,,,,,41.562,41.562,54.148,1,1,2,2,2,2,2,,,,,26.29,26.29,27.785,1,,,,,"Peta sharing about treatment of tigers in circus shows. Climate change cartoon. Delicious looking recipe. I agree with Peta that animals should not be used for entertainment but am not sure that I like how it is presented. It is quite sensationalised. The cartoon was very biased. The recipe link looked like it was not harmful. ",7,5,5,1,2,6,1,7,2,4,1,4,7,6,7,2,7,1,,,,,,"All the best for your research. ",19.255,20.432,29.721,2,,control,climate
2020-08-19 11:47:48,2020-08-19 11:59:48,0,100,720,1,2020-08-19 11:59:48,R_A0Uz0bTuMYLQLZv,anonymous,EN-GB,2.971,444.509,445.271,31,26,Male,5,7,1,4,5,3,3,2,7,3,6,1,3,7,2,5,4,7,1,0,0,5.154,0,2,2,1,2,2,1,,,,,,,,,,,,,,,0,0,19.981,0,,,,,"A post by PETA, someone else sharing conspiracy theories and a peanut butter + Oreo cupcake recipe. I'd share the recipe but not the other 2.",7,1,4,5,3,2,2,7,3,5,1,3,7,2,6,3,6,1,,0,0,2.186,0,,,,,,,intervention,climate
2020-08-19 11:52:26,2020-08-19 12:00:09,0,100,463,1,2020-08-19 12:00:10,R_4MCeOtlDMpv5XCF,anonymous,EN-GB,1.032,80.599,81.398,42,26,Female,3,7,5,6,4,3,4,3,7,2,6,5,4,6,4,6,1,7,1,,,,,,,,,,,0.982,7.778,19.16,4,1,2,1,1,1,1,,,,,,,,,6.092,15.932,20.401,4,"I saw PETA standing up for wildlife in zoos and circuses and using their platform to promote good cause and stop wildlife abuse.  I would be interested in sharing these as it is important.  The tweet about vaccines was a bit controversial and shouldn’t be shared as it lacks scientific proof and we shouldn’t be misjudged ",7,4,5,4,3,4,3,7,3,7,5,4,5,5,5,1,7,1,,,,,,,4.015,7.741,8.36,2,,control,vax
2020-08-19 11:53:03,2020-08-19 12:00:57,0,100,474,1,2020-08-19 12:00:57,R_1H8DcVmNRvreOGD,anonymous,EN-GB,1.216,95.701,96.915,35,19,Female,2,6,5,3,3,2,1,3,4,3,5,3,5,4,2,5,5,5,5,3.017,3.017,5.094,1,1,2,1,2,2,1,,,,,,,,,,,1.322,10.582,25.408,6,,,,,,,,,"Yes, the first one is from a hypocritical source, and thus is not trust worthy in the least, and just wants money. The second could be misleading, can't remember about the third but the final is not relevant to me due to allergies, and looks a little strange anyway.",6,5,3,3,3,1,3,4,3,5,3,5,4,2,3,5,7,3,,28.448,28.448,47.053,1,,,,,,,intervention,cam
2020-08-19 11:49:31,2020-08-19 12:00:58,0,100,687,1,2020-08-19 12:00:58,R_RIZDNU3RorulBmN,anonymous,EN-GB,4.671,140.784,141.748,59,23,Female,5,6,7,6,3,2,3,2,5,1,6,2,4,6,4,5,3,6,3,2.016,51.396,54.982,4,1,2,1,2,2,1,,,,,,,,,,,,,,,4.947,18.29,19.746,13,,,,,The first post about a tiger used for acitivites and the second one was about a politician saying that climate change is a climate hoax and third one was a photo of food or orios tart. I think I would have concerns about the first and second post because I do not know the intentions behind their posts and I do not see ot as trustworthy,2,7,6,2,2,2,2,5,1,6,2,5,6,5,6,2,7,3,,8.773,8.773,10.139,1,,,,,,,intervention,climate
2020-08-19 11:52:24,2020-08-19 12:01:06,0,100,522,1,2020-08-19 12:01:06,R_2XguJQJo1MF6r5y,anonymous,EN-GB,0.827,59.109,60.155,24,19,male,2,6,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,6,4,,,,,,,,,,,0,0,4.488,0,1,2,1,1,1,1,10.045,12.863,31.47,3,,,,,,,,,"The first twitter post showed an animal jumping through a ring of fire - I wouldn't be concerned as long as regulations are in place to ensure the animals are treated well 

The 2nd Twitter post showed alternative medicines - I have many concerns, as there is a growing trend for people to ignore and substitute medication which has been thoroughly researched with alternative medicines with no scientific backing. 

the 3rd twitter post showed an oreo coated in chocolate - I have no concerns  ",5,4,4,4,6,4,4,4,4,4,2,3,4,4,4,4,4,4,,,,,,,0,0,1.836,0,,control,cam
2020-08-19 11:55:00,2020-08-19 12:01:07,0,100,367,1,2020-08-19 12:01:07,R_2XdIDNV06vtOCQi,anonymous,EN-GB,0.664,87.434,89.679,23,27,Male,6,7,3,4,3,4,3,1,7,1,5,1,2,5,2,6,1,7,2,0,0,19.587,0,1,2,1,2,2,1,,,,,,,,,,,,,,,0,0,19.241,0,,,,,"A animal abuse PETA ad based on a tiger.
A person claiming climate change is a hoax.
Sweets made from Oreos.

I would only have no concern about sharing the Oreo post as there was no obvious agenda.",7,3,3,2,4,2,1,7,1,5,1,2,5,1,2,1,7,1,,0,0,2.603,0,,,,,,,intervention,climate
2020-08-19 11:56:25,2020-08-19 12:01:16,0,100,291,1,2020-08-19 12:01:17,R_xbU3T80HSNeey6B,anonymous,EN-GB,0.899,106.67,106.995,23,22,Male,2,6,6,5,4,4,4,4,6,4,4,3,4,5,5,4,4,7,3,,,,,,,,,,,0,0,1.987,0,1,2,1,2,2,1,,,,,,,,,0,0,19.785,0,The tiger jumping and being forced to perform and the aluminium in the vaccines is a bit worrying,5,6,5,3,4,4,3,5,4,4,2,5,4,5,4,4,7,2,,,,,,,0,0,1.802,0,,control,vax
2020-08-19 11:49:33,2020-08-19 12:01:42,0,100,728,1,2020-08-19 12:01:42,R_1CHlXix3fHu2t6M,anonymous,EN-GB,1.689,120.671,121.527,23,43,male,6,7,5,6,2,3,1,4,3,2,6,2,2,5,4,5,2,6,6,0,0,137.397,0,2,2,1,2,2,1,,,,,,,,,,,0,0,20.41,0,,,,,,,,,"Peta mistreating tigers, no evidence to support claim
",6,5,4,2,3,1,3,3,2,6,1,3,5,4,5,2,6,5,,0,0,7.812,0,,,,,,,intervention,cam
2020-08-19 11:53:41,2020-08-19 12:01:47,0,100,485,1,2020-08-19 12:01:47,R_1dLCeEPQx22yUCM,anonymous,EN-GB,1.148,111.837,112.757,23,20,Female,5,7,6,1,1,1,3,1,7,1,2,1,1,4,1,7,6,7,2,,,,,,,,,,,0,0,44.399,0,1,2,1,2,2,1,,,,,0,0,16.753,0,,,,,"Peta in general is a overall bad company though the do present harmful thing in use of animals for entertainment.

The reese peanut butter in chocolate was chill and nice.

The climate change guy had a bad light to it",7,7,1,2,1,2,2,7,1,2,1,1,4,1,7,5,7,2,,,,,,,0,0,2.23,0,,control,climate
2020-08-19 11:51:49,2020-08-19 12:02:12,0,100,622,1,2020-08-19 12:02:12,R_31Xep6C6CT7tv0Y,anonymous,EN-GB,0.974,135.09,136.174,28,30,female,7,7,3,3,4,5,6,1,7,1,5,1,1,7,2,3,3,7,1,0,0,44.301,0,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,0,0,30.565,0,"A PETA post about tigers jumping through rings of fire
A post warning about aluminium in vaccines
A recipe for peanut butter cup oreo sandwiches

Yes I would have concerns about sharing the first two posts. ",7,3,5,3,5,6,1,7,1,5,1,2,7,1,3,3,7,1,,17.134,17.134,17.868,1,,,,,,,intervention,vax
2020-08-19 11:48:00,2020-08-19 12:02:22,0,100,862,1,2020-08-19 12:02:22,R_232kNXSaj3UD7Oh,anonymous,EN-GB,1.155,387.155,387.692,22,30,Male,5,7,7,3,5,6,1,3,7,2,6,5,5,4,5,7,1,7,1,,,,,,,,,,,0,0,18.737,0,1,2,1,2,2,1,0,0,20.101,0,,,,,,,,,PETA campaign about captive tigers. Chocolate coated reeses pieces oreo sandwiches. Something about vegan food. No concerns.,7,7,3,5,6,1,1,7,1,6,5,5,6,7,1,1,7,1,,,,,,,0,0,8.916,0,,control,cam
2020-08-19 11:55:50,2020-08-19 12:04:02,0,100,491,1,2020-08-19 12:04:02,R_WuMyfXpOQQ9OqiJ,anonymous,EN-GB,3.004,93.462,95.511,23,35,male,5,7,6,6,2,3,3,2,7,3,6,1,4,6,4,4,3,7,2,0,0,7.44,0,1,2,1,1,2,1,,,,,,,,,,,,,,,0,0,35.749,0,,,,,"the first 2 feeds were controversial and not worthy enough to share. the last one, food related, seemed interesting and some might find it fascinating.",7,6,5,3,4,3,2,7,4,6,1,4,5,4,4,3,7,3,none,12.16,15.489,16.134,2,,,,,,,intervention,climate
2020-08-19 11:42:17,2020-08-19 12:04:28,0,100,1331,1,2020-08-19 12:04:28,R_1rPsdQcnUJh0fja,anonymous,EN-GB,1.028,666.055,667.615,29,23,Male,3,7,5,5,3,2,6,1,7,3,6,1,4,7,3,5,2,7,1,,,,,,,,,,,0,0,4.337,0,1,2,1,2,2,1,,,,,,,,,0,0,150.824,0,"PETA, lions jumping through fire rings - No issue with this post

Metal poising in some vaccines - Wouldn't post this, seems factless and people will just read the title and get the wrong information

Chocolate covered ores - No issue with this post ",6,5,6,3,2,6,2,7,3,6,1,4,7,3,3,2,7,1,,,,,,,0,0,28.938,0,,control,vax
2020-08-19 11:59:44,2020-08-19 12:05:16,0,100,331,1,2020-08-19 12:05:16,R_d4IBi2gr4JNPfbP,anonymous,EN-GB,1.205,82.108,82.592,27,24,Male,5,6,6,6,2,2,2,7,6,4,5,2,4,5,5,4,3,6,6,,,,,,,,,,,0,0,4.384,0,1,2,2,2,2,1,0,0,36.092,0,,,,,,,,,I see news and personal information. I wont mind sharing the cake or PETA post about animal,6,6,5,2,2,3,2,6,4,6,2,4,5,5,4,3,5,2,,,,,,,0,0,2.34,0,,control,cam
2020-08-19 11:29:31,2020-08-19 12:05:18,0,100,2147,1,2020-08-19 12:05:18,R_2vYcLaC1Dzqsiz2,anonymous,EN-GB,1478.776,1496.542,1497.729,20,32,Male,3,5,6,4,5,5,5,6,4,5,5,5,5,5,5,6,5,4,5,,,,,,,,,,,0,0,11.032,0,2,1,2,2,1,2,,,,,,,,,0,0,31.676,0,"Food and other varying things. 
No I wouldnt.",5,6,5,5,5,6,4,4,6,5,6,5,5,7,6,4,4,5,,,,,,,0,0,107.64,0,,control,vax
2020-08-19 11:26:59,2020-08-19 12:05:41,0,100,2321,1,2020-08-19 12:05:41,R_NWHTdwSFYL73ntn,anonymous,EN-GB,1.826,1443.456,1444.315,24,36,male,5,7,4,6,2,2,3,2,7,3,6,3,5,6,5,5,2,7,2,,,,,,,,,,,0,0,32.072,0,1,2,1,2,2,1,0,0,17.023,0,,,,,,,,,"It presented views on animal cruelty, alternative therapies and food.",6,5,6,2,3,3,2,7,2,6,3,5,6,6,5,2,7,6,,,,,,,0,0,18.919,0,,control,cam
2020-08-19 11:57:44,2020-08-19 12:07:57,0,100,613,1,2020-08-19 12:07:58,R_2e9EnxhK4GYVfkt,anonymous,EN-GB,1.711,123.013,124.342,33,32,Male,5,7,6,3,2,5,7,1,7,2,7,1,4,7,2,5,1,7,1,0,0,11.042,0,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,0,0,18.817,0,"I saw three posts. One was about PETA and the abuse of circus tigers. It was from a verified account. I've forgotten what the second post was about. I think it was some alternative health garbage. The final post was about a chocolate desert. ",7,5,3,2,4,7,1,7,2,7,1,4,7,2,5,1,7,1,,27.213,27.213,114.364,1,,,,,,,intervention,vax
2020-08-19 12:00:01,2020-08-19 12:08:44,0,100,522,1,2020-08-19 12:08:44,R_1d5Yq4B3kjZnMJz,anonymous,EN-GB,13.942,81.77,82.82,22,54,male,6,5,6,6,3,6,4,5,6,4,6,4,6,3,4,4,3,7,4,0,0,15.263,0,1,2,1,2,2,1,,,,,,,,,,,0,0,129.982,0,,,,,,,,,"The only concern I had was about the tiger - how does PETA know that this animal is being mistreated, or being forced to jump through the fire hoops? For all we know the tiger is having lots of fun!",6,5,5,3,5,4,3,6,5,6,3,5,5,4,4,3,7,3,,0,0,4.374,0,,,,,,,intervention,cam
2020-08-19 11:55:27,2020-08-19 12:09:02,0,100,814,1,2020-08-19 12:09:02,R_3p6in6PerSQfzif,anonymous,EN-GB,2.001,148.326,150.516,24,26,Male,5,7,6,2,2,5,2,1,7,2,6,1,4,6,4,4,2,7,1,6.561,6.561,69.78,1,1,2,1,2,2,1,,,,,,,,,,,,,,,34.956,34.956,48.803,1,,,,,"A post from Peta about a mistreated tiger. A post from someone about climate scientists. And a post about an Oreo dessert.

I would have no concern with sharing the post about the dessert but would have concerns with sharing either of the others.",7,6,2,3,5,4,1,7,1,6,1,4,7,4,4,2,7,1,,0,0,6.887,0,,,,,,,intervention,climate
2020-08-19 12:03:32,2020-08-19 12:10:34,0,100,421,1,2020-08-19 12:10:35,R_1OVJu19JIsEMfLx,anonymous,EN-GB,0.669,88.392,88.961,27,21,Female,5,5,7,4,5,6,3,4,6,3,5,4,5,5,4,3,4,7,2,0,0,4.821,0,1,2,2,2,1,1,,,,,,,,,,,,,,,,,,,0,0,17.057,0,"The twitter feed presented 3 different posts in regards to animal violence and ethical practices in the circus and harm towards the animal - this infact might be a non controversial issue that usually gets swept under the rug and overlooked by society. 
Another post talks about scientists and their approach to vaccine- could be potentially insightful and raise a couple of questions.

A random post about some recipe with peanut butter and oreos.",5,7,5,5,5,3,5,6,5,5,3,5,7,3,3,4,7,2,,4.858,8.29,9.84,4,,,,,,,intervention,vax
2020-08-19 12:02:20,2020-08-19 12:11:28,0,100,547,1,2020-08-19 12:11:28,R_3oA3dEQIJhLGjOI,anonymous,EN-GB,1.547,91.005,92.321,24,35,Female,6,7,5,5,3,1,6,2,7,1,6,1,3,7,2,5,1,7,1,,,,,,,,,,,0,0,9.005,0,1,2,1,2,1,1,,,,,,,,,0,0,23.457,0,"Definitely would have concerns about sharing the one that says it about a scientist who wants to say something about the ingredients in vaccines - the language is a bit sensationalist and without fact checking hard to say if they have appropriate qualifications to be making their claims

Also some concerns about the PETA post - the language is a bit sensationlist, and I'm not sure sharing the picture of the tiger leaping is going to convey to everyone how harmful the practice is",7,5,3,4,1,6,1,7,1,6,1,5,7,2,3,1,7,1,,,,,,,6.001,6.001,19.056,1,,control,vax
2020-08-19 11:59:51,2020-08-19 12:11:34,0,100,702,1,2020-08-19 12:11:34,R_3J4p9cGtCCw4bkf,anonymous,EN-GB,1.428,72.794,73.5,23,23,Female,5,7,6,5,4,5,4,2,6,4,6,4,5,7,4,3,1,7,2,,,,,,,,,,,0,0,268.471,0,1,2,1,2,2,1,0,0,43.125,0,,,,,,,,,"A PETA post about tigers jumping through rings of fire, a natural medicine one, and one about a chocolate dipped Reeses. I'd probably take issue with the medical one because there's not enough info about the study and the headline may/may not be misleading. Was the study well run? Were good statistics used? Have the findings been peer-reviewed? Who was funding the research/are there any of conflicts of interest? etc.",7,6,5,4,5,4,2,7,4,7,3,5,7,4,4,1,7,2,,,,,,,0,0,18.947,0,,control,cam
2020-08-19 12:03:21,2020-08-19 12:14:01,0,100,640,1,2020-08-19 12:14:02,R_71BXQR6FBimLbfX,anonymous,EN-GB,1.439,115.995,116.9,21,23,Female,5,7,5,5,5,6,5,1,7,2,5,1,4,6,6,5,3,7,1,,,,,,,,,,,0,0,11.801,0,1,2,1,2,2,1,0,0,23.332,0,,,,,,,,,"Saw posts about PETA organisation (animal cruelty), alternative medicine post, reeses peanut butter post.
I would have concerns about the validity and legitimacy of the second post - the alternative medicine post.",7,4,4,4,6,6,1,7,2,5,1,3,6,6,6,2,7,1,,,,,,,0,0,2.596,0,,control,cam
2020-08-19 12:01:44,2020-08-19 12:14:07,0,100,743,1,2020-08-19 12:14:07,R_2TSimR22EgzOllV,anonymous,EN-GB,1.381,232.714,233.299,23,18,Female,2,7,7,4,5,5,4,7,7,5,2,4,5,3,1,2,6,7,1,0,0,16.401,0,1,2,1,2,2,1,,,,,,,,,,,,,,,0,0,19.13,0,,,,,"There is no basis put behind the aforementioned definitive statements that are being made. 

An image depicting a tiger can be misleading as it only captures what's happening momentarily.

In the second tweet, the politician who is sharing an image may not understand that his audience could be very impressionable and the ideals that he is providing may result in larger issues. 

None of these have any evidence either, they're all subjective to the person writing it and are purely based on opinion. ",7,7,4,4,6,1,7,7,4,7,4,5,3,2,3,4,7,1,"Thank you for studying a significant issue arising in todays culture of internet and social media use, hope my responses can be of help :)
",11.968,54.09,55.407,7,,,,,,,intervention,climate
2020-08-19 12:07:50,2020-08-19 12:14:49,0,100,419,1,2020-08-19 12:14:50,R_e2mgE32wdu04jw5,anonymous,EN-GB,4.11,86.815,88.253,24,64,female,3,7,5,5,1,1,4,3,7,3,5,1,4,4,5,4,4,7,1,0,0,9.897,0,2,2,1,2,2,1,,,,,,,,,,,,,,,,,,,0,0,37.443,0,yes i would be concerned about lack of evidence in the aluminum and also the tiger cruelty,7,6,4,1,1,3,1,7,3,5,1,3,5,5,4,4,7,1,,0,0,12.24,0,,,,,,,intervention,vax
2020-08-19 12:04:15,2020-08-19 12:17:04,0,100,768,1,2020-08-19 12:17:04,R_28TVrMLHowOqWVN,anonymous,EN-GB,40.592,157.994,158.868,22,33,Female,7,6,5,4,3,5,2,2,6,4,6,4,5,5,6,2,2,7,1,,,,,,,,,,,0,0,8.62,0,1,1,1,2,2,1,0,0,24.544,0,,,,,,,,,"A PETA post, a homeopathy post and a third post I can't recalll",6,6,4,3,4,2,2,7,4,6,4,5,5,5,3,4,7,1,,,,,,,0,0,8.207,0,,control,cam
2020-08-19 11:59:19,2020-08-19 12:17:34,0,100,1095,1,2020-08-19 12:17:35,R_ZJFm9Ba8yMGMTsJ,anonymous,EN-GB,5.409,243.793,245.573,22,63,female,1,4,7,5,4,5,4,3,6,4,6,4,4,6,6,4,4,7,2,0,0,21.42,0,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,0,0,64.13,0,"I don't generally share a lot of posts unless I agree with them.  Tigers through hoops being threatened by violence - I would actually have to see for myself.  I don't believe wild animals should be used for entertainment tricks

Vaccines, I think shouldn't always be compulsory.  Free choice of what goes in each person's body.  Aluminium content?  I'm no scientist - I would not share.

Looks disgusting to me Oreo, choc dipped peanut butter - some may like - I don't. I wouldn't share this.",4,6,5,4,5,4,3,6,4,6,4,4,6,5,4,4,7,2,,0,0,12.352,0,,,,,,,intervention,vax
2020-08-19 12:06:23,2020-08-19 12:17:48,0,100,685,1,2020-08-19 12:17:49,R_pnib2ONzdN01lDj,anonymous,EN-GB,1,267.043,268.82,42,24,Male,5,6,6,4,3,2,2,2,6,2,7,1,2,1,5,7,1,1,2,,,,,,,,,,,1.409,3.459,4.191,4,1,2,1,1,1,1,,,,,8.097,16.168,17.1,10,,,,,"The tiger one stuck with me the most, wouldnt share the others! ",1,6,4,3,2,2,2,6,1,7,1,2,7,6,7,1,7,2,,,,,,,7.618,7.618,9.684,1,,control,climate
2020-08-19 12:05:57,2020-08-19 12:19:29,0,100,812,1,2020-08-19 12:19:29,R_2rvcuegK5Zxty7F,anonymous,EN-GB,4.901,133.252,137.152,26,25,male,5,7,5,5,4,3,6,2,7,2,6,2,3,3,2,6,3,5,1,,,,,,,,,,,31.92,70.41,74.228,2,2,2,1,2,1,1,0,0,25.091,0,,,,,,,,,"I don't think that any of post presented pose any significant harm to anybody so it's kinda okay to post them. Peta is a shitty organization but the message should not be ignored. Post about alternate medicine seems an okay meterial but these sorta post always end up un factual so I'd be a bit ",7,5,5,4,4,6,2,7,5,6,2,3,6,2,6,5,7,1,,,,,,,0,0,11.348,0,,control,cam
2020-08-19 12:09:47,2020-08-19 12:20:17,0,100,630,1,2020-08-19 12:20:17,R_2AMfJFO1G6N3uli,anonymous,EN-GB,1.179,144.237,146.047,30,29,female,7,7,5,6,4,4,3,2,7,2,4,1,7,7,1,1,3,7,2,0,0,52.261,0,2,2,1,2,2,1,,,,,,,,,,,,,,,,,,,21.876,21.876,22.795,1,"1. Post from peta about a circus tiger, 2. scientist talking about aluminium in vaccines and 3. a fusion of Reeses and Ore.
I would not have any concerns about sharing post number 2 and 3.",5,5,6,3,4,4,2,7,3,6,1,6,7,1,2,4,7,2,,0,0,2.203,0,,,,,,,intervention,vax
2020-08-19 12:01:42,2020-08-19 12:20:23,0,100,1120,1,2020-08-19 12:20:23,R_RrC88CusCcyB0yZ,anonymous,EN-GB,1.901,287.266,288.178,27,49,Male,6,7,4,4,4,6,6,2,7,1,7,2,5,7,4,4,4,7,1,0,0,23.993,0,1,2,1,2,2,1,,,,,,,,,,,,,,,0,0,56.388,0,,,,,"I don't tend to share this sort of stuff on Twitter.
The first and last ones, no chance. The second one, would check the source and the full image with all the text (if the poster was a scientist, and if it supported action on climate change, then I would consider sharing)",7,4,5,4,5,6,2,7,2,7,1,5,7,4,3,2,7,1,Nice study,24.547,47.043,60.729,3,,,,,,,intervention,climate
2020-08-19 11:31:23,2020-08-19 12:20:25,0,100,2942,1,2020-08-19 12:20:26,R_2zI3y5A0SNkENgm,anonymous,EN-GB,1.696,945.819,946.355,38,37,Male,5,6,3,1,1,2,2,3,7,2,6,1,4,7,1,4,1,7,1,,,,,,,,,,,2.854,4.135,6.053,2,1,2,1,1,2,1,,,,,6.377,19.926,48.927,2,,,,,"I would not share the post promoting PETA as they are not an ethical organisation. Much of what they share through media is exaggerated and designed for shock factor.

I would not share the Climate Change post for the same reasons as PETA. These posts are designed to sound like a call to action, but are based on little fact.

I would share the Reeces/Orio treat as it is a humorous indulgence post. It doesn't promote unhealthy eating, but a way to find some fun in food.",7,3,2,1,3,2,3,7,4,6,1,2,7,1,4,1,7,1,,,,,,,77.501,83.248,84.78,4,,control,climate
2020-08-19 11:41:02,2020-08-19 12:22:37,0,100,2494,1,2020-08-19 12:22:38,R_2Van2XsYz2wfYA7,anonymous,EN-GB,13.425,88.96,90.334,43,20,female,2,7,5,5,4,4,6,2,7,5,7,1,5,4,5,1,5,7,1,13.744,26.894,26.98,4,2,2,1,2,2,1,,,,,,,,,,,6.929,31.134,32.01,4,,,,,,,,,"Peta doing animal activist again; not too sure if it’s valid or not but I tend not to click their links because I don’t trust them. Second tweet about alternative medicine I straight up ignore because really, they’re irrelevant. Third was named Land of Food and looked delicious. Wish they had a recipe or more information but from the picture, it seemed like their caption wasn’t lying. ",7,6,5,3,4,6,3,7,5,7,1,4,7,5,3,4,7,1,,13.28,27.956,30.16,3,,,,,,,intervention,cam
